24.8000
13.6000
16.2000
15.4000
13.8000
15.4000
15.2000
15.4000
23.8000
21.6000
19.4000
23.8000
21.8000
20.2000
18.0000
18.4000
28.2000
14.8000
15.2000
22.4000
50.0000
22.8000
