0.8971
0.7091
0.7454
0.8016
0.7252
0.7209
0.7211, 0.6838, 0.7988, 0.7261, 0.7170
0.7942
0.8177
0.7625
0.6767
0.8102
0.7574
0.5740
0.6379
0.7869
0.8429
0.6447
