22.4000
13.4000
15.6000
15.0000
13.4000
13.6000
19.0000
15.8000
21.4000
20.0000
18.2000
18.8000
29.2000
20.4000
17.8000
19.2000
26.8000
15.2000
16.6000
19.2000
42.8000
24.6000
