21.8000
14.4000
16.2000
17.0000
14.2000
14.2000
17.6000, 14.4000, 19.8000, 19.0000, 19.8000
19.0000
20.0000
20.4000
18.0000
19.2000
22.4000
17.6000
17.0000
21.2000
50.0000
17.2000
