0.9064
0.7214
0.7562
0.8108
0.7420
0.7395
0.7510
0.7356
0.8323
0.7643
0.7531
0.8396
0.8511
0.7955
0.7088
0.8170
0.7652
0.6060
0.6596
0.8180
0.7571
0.6676
