0.8571, 0.0188
0.7140, 0.0100
0.7408, 0.0111
0.7950, 0.0092
0.7285, 0.0207
0.7303, 0.0062
0.6819, 0.0404
0.6775, 0.0214
0.7874, 0.0115
0.6684, 0.0283
0.6864, 0.0104
0.7713, 0.0136
0.7553, 0.0205
0.7578, 0.0112
0.6442, 0.0146
0.8162, 0.0113
0.7316, 0.0290
0.5932, 0.0233
0.6304, 0.0176
0.7754, 0.0209
0.9750, 0.0500
0.6447, 0.0198
