39.2000, 4.5782
23.8000, 2.1354
27.2000, 2.0396
32.0000, 1.6733
25.6000, 2.4166
25.0000, 1.0954
25.2000, 2.9257
24.0000, 1.6733
40.2000, 12.1062
38.2000, 7.4673
24.2000, 3.3106
33.6000, 6.9742
38.8000, 9.0200
28.4000, 3.4986
24.4000, 3.8262
31.6000, 2.2450
27.6000, 5.9532
23.2000, 5.4918
24.4000, 3.3823
34.4000, 3.2000
19.4000, 1.8547
31.6000, 4.5869
