,game_id,moby_url,title
0,121,https://www.mobygames.com/game/121/motorhead/,Motorhead
1,199,https://www.mobygames.com/game/199/golden-axe/,Golden Axe
2,278,https://www.mobygames.com/game/278/extreme-pinball/,Extreme Pinball
3,306,https://www.mobygames.com/game/306/wolfenstein-3d/,Wolfenstein 3D
4,309,https://www.mobygames.com/game/309/driver/,Driver
5,343,https://www.mobygames.com/game/343/wing-commander-iv-the-price-of-freedom/,Wing Commander IV: The Price of Freedom
6,348,https://www.mobygames.com/game/348/tomb-raider/,Tomb Raider
7,457,https://www.mobygames.com/game/457/mad-dog-mccree/,Mad Dog McCree
8,485,https://www.mobygames.com/game/485/command-conquer-red-alert/,Command & Conquer: Red Alert
9,487,https://www.mobygames.com/game/487/tomb-raider-ii/,Tomb Raider II
10,500,https://www.mobygames.com/game/500/star-wars-dark-forces/,Star Wars: Dark Forces
11,542,https://www.mobygames.com/game/542/nuclear-strike/,Nuclear Strike
12,551,https://www.mobygames.com/game/551/syndicate-wars/,Syndicate Wars
13,565,https://www.mobygames.com/game/565/destruction-derby/,Destruction Derby
14,571,https://www.mobygames.com/game/571/pinball-fantasies/,Pinball Fantasies
15,581,https://www.mobygames.com/game/581/james-pond-2-codename-robocod/,James Pond 2: Codename: RoboCod
16,582,https://www.mobygames.com/game/582/ghosts-n-goblins/,Ghosts 'N Goblins
17,600,https://www.mobygames.com/game/600/mortal-kombat-ii/,Mortal Kombat II
18,657,https://www.mobygames.com/game/657/simcity-2000/,SimCity 2000
19,666,https://www.mobygames.com/game/666/populous-the-beginning/,Populous: The Beginning
20,674,https://www.mobygames.com/game/674/theme-hospital/,Theme Hospital
21,675,https://www.mobygames.com/game/675/theme-park/,Theme Park
22,703,https://www.mobygames.com/game/703/pinball-dreams/,Pinball Dreams
23,767,https://www.mobygames.com/game/767/the-last-bounty-hunter/,The Last Bounty Hunter
24,857,https://www.mobygames.com/game/857/mad-dog-ii-the-lost-gold/,Mad Dog II: The Lost Gold
25,858,https://www.mobygames.com/game/858/final-fantasy-vii/,Final Fantasy VII
26,955,https://www.mobygames.com/game/955/resident-evil-2/,Resident Evil 2
27,962,https://www.mobygames.com/game/962/tom-clancys-rainbow-six/,Tom Clancy's Rainbow Six
28,1058,https://www.mobygames.com/game/1058/oddworld-abes-oddysee/,Oddworld: Abe's Oddysee
29,1124,https://www.mobygames.com/game/1124/virtua-fighter-2/,Virtua Fighter 2
30,1149,https://www.mobygames.com/game/1149/final-fantasy-viii/,Final Fantasy VIII
31,1152,https://www.mobygames.com/game/1152/sim-theme-park/,Sim Theme Park
32,1179,https://www.mobygames.com/game/1179/centipede/,Centipede
33,1193,https://www.mobygames.com/game/1193/actua-tennis/,Actua Tennis
34,1223,https://www.mobygames.com/game/1223/myst/,Myst
35,1317,https://www.mobygames.com/game/1317/raiden/,Raiden
36,1332,https://www.mobygames.com/game/1332/urban-chaos/,Urban Chaos
37,1355,https://www.mobygames.com/game/1355/ten-pin-alley/,Ten Pin Alley
38,1357,https://www.mobygames.com/game/1357/perfect-weapon/,Perfect Weapon
39,1428,https://www.mobygames.com/game/1428/tomb-raider-iii-adventures-of-lara-croft/,Tomb Raider III: Adventures of Lara Croft
40,1429,https://www.mobygames.com/game/1429/tomb-raider-the-last-revelation/,Tomb Raider: The Last Revelation
41,1503,https://www.mobygames.com/game/1503/dragons-lair/,Dragon's Lair
42,1525,https://www.mobygames.com/game/1525/legacy-of-kain-soul-reaver/,Legacy of Kain: Soul Reaver
43,1543,https://www.mobygames.com/game/1543/g-police/,G-Police
44,1558,https://www.mobygames.com/game/1558/mega-man-3/,Mega Man 3
45,1576,https://www.mobygames.com/game/1576/ford-racing/,Ford Racing
46,1617,https://www.mobygames.com/game/1617/guerrilla-war/,Guerrilla War
47,1618,https://www.mobygames.com/game/1618/commando/,Commando
48,1749,https://www.mobygames.com/game/1749/deus-ex/,Deus Ex
49,2016,https://www.mobygames.com/game/2016/pandemonium-2/,Pandemonium 2
50,2019,https://www.mobygames.com/game/2019/altered-beast/,Altered Beast
51,2111,https://www.mobygames.com/game/2111/the-simpsons/,The Simpsons
52,2182,https://www.mobygames.com/game/2182/rayman-2-the-great-escape/,Rayman 2: The Great Escape
53,2207,https://www.mobygames.com/game/2207/blood-omen-legacy-of-kain/,Blood Omen: Legacy of Kain
54,2208,https://www.mobygames.com/game/2208/hi-octane/,Hi-Octane
55,2247,https://www.mobygames.com/game/2247/rayman/,Rayman
56,2472,https://www.mobygames.com/game/2472/carnivores-2/,Carnivores 2
57,2490,https://www.mobygames.com/game/2490/gex-enter-the-gecko/,Gex: Enter the Gecko
58,2511,https://www.mobygames.com/game/2511/metal-gear-solid/,Metal Gear Solid
59,2703,https://www.mobygames.com/game/2703/american-mcgees-alice/,American McGee's Alice
60,2822,https://www.mobygames.com/game/2822/dino-crisis/,Dino Crisis
61,2863,https://www.mobygames.com/game/2863/missile-command/,Missile Command
62,2902,https://www.mobygames.com/game/2902/pong-the-next-level/,Pong: The Next Level
63,2969,https://www.mobygames.com/game/2969/tomb-raider-chronicles/,Tomb Raider: Chronicles
64,3015,https://www.mobygames.com/game/3015/fade-to-black/,Fade to Black
65,3077,https://www.mobygames.com/game/3077/oddworld-abes-exoddus/,Oddworld: Abe's Exoddus
66,3078,https://www.mobygames.com/game/3078/carnivores-ice-age/,Carnivores: Ice Age
67,3102,https://www.mobygames.com/game/3102/super-puzzle-fighter-ii-turbo/,Super Puzzle Fighter II Turbo
68,3136,https://www.mobygames.com/game/3136/mega-man-x4/,Mega Man X4
69,3191,https://www.mobygames.com/game/3191/fighting-force/,Fighting Force
70,3195,https://www.mobygames.com/game/3195/bust-a-move-4/,Bust-A-Move 4
71,3230,https://www.mobygames.com/game/3230/championship-bass/,Championship Bass
72,3266,https://www.mobygames.com/game/3266/romance-of-the-three-kingdoms-iv-wall-of-fire/,Romance of the Three Kingdoms IV: Wall of Fire
73,3300,https://www.mobygames.com/game/3300/comix-zone/,Comix Zone
74,3321,https://www.mobygames.com/game/3321/resident-evil-3-nemesis/,Resident Evil 3: Nemesis
75,3322,https://www.mobygames.com/game/3322/mega-man-legends/,Mega Man Legends
76,3343,https://www.mobygames.com/game/3343/super-hang-on/,Super Hang-On
77,3400,https://www.mobygames.com/game/3400/pandemonium/,Pandemonium!
78,3443,https://www.mobygames.com/game/3443/hogs-of-war/,Hogs of War
79,3481,https://www.mobygames.com/game/3481/gauntlet-ii/,Gauntlet II
80,3501,https://www.mobygames.com/game/3501/summoner/,Summoner
81,3530,https://www.mobygames.com/game/3530/sonic-adventure/,Sonic Adventure
82,3532,https://www.mobygames.com/game/3532/clock-tower/,Clock Tower
83,3543,https://www.mobygames.com/game/3543/dead-or-alive-2/,Dead or Alive 2
84,3545,https://www.mobygames.com/game/3545/star-wars-starfighter/,Star Wars: Starfighter
85,3554,https://www.mobygames.com/game/3554/um-jammer-lammy/,Um Jammer Lammy
86,3556,https://www.mobygames.com/game/3556/final-fantasy-ix/,Final Fantasy IX
87,3561,https://www.mobygames.com/game/3561/resident-evil-directors-cut/,Resident Evil: Director's Cut
88,3564,https://www.mobygames.com/game/3564/silent-hill/,Silent Hill
89,3575,https://www.mobygames.com/game/3575/crazy-taxi/,Crazy Taxi
90,3593,https://www.mobygames.com/game/3593/parasite-eve/,Parasite Eve
91,3612,https://www.mobygames.com/game/3612/tekken/,Tekken
92,3613,https://www.mobygames.com/game/3613/namco-museum-vol-1/,Namco Museum Vol. 1
93,3625,https://www.mobygames.com/game/3625/dino-crisis-2/,Dino Crisis 2
94,3628,https://www.mobygames.com/game/3628/future-cop-lapd/,Future Cop: L.A.P.D.
95,3633,https://www.mobygames.com/game/3633/spyro-the-dragon/,Spyro the Dragon
96,3635,https://www.mobygames.com/game/3635/metal-gear-solid/,Metal Gear Solid
97,3649,https://www.mobygames.com/game/3649/command-conquer-red-alert-retaliation/,Command & Conquer: Red Alert - Retaliation
98,3653,https://www.mobygames.com/game/3653/aquanauts-holiday/,Aquanaut's Holiday
99,3656,https://www.mobygames.com/game/3656/einhander/,Einhänder
100,3658,https://www.mobygames.com/game/3658/destrega/,Destrega
101,3659,https://www.mobygames.com/game/3659/dead-or-alive/,Dead or Alive
102,3660,https://www.mobygames.com/game/3660/darkstalkers-the-night-warriors/,Darkstalkers: The Night Warriors
103,3661,https://www.mobygames.com/game/3661/darkstalkers-3/,Darkstalkers 3
104,3662,https://www.mobygames.com/game/3662/critical-depth/,Critical Depth
105,3664,https://www.mobygames.com/game/3664/buster-bros-collection/,Buster Bros. Collection
106,3665,https://www.mobygames.com/game/3665/brahma-force-the-assault-on-beltlogger-9/,BRAHMA Force: The Assault on Beltlogger 9
107,3680,https://www.mobygames.com/game/3680/marvel-vs-capcom-2/,Marvel vs. Capcom 2
108,3681,https://www.mobygames.com/game/3681/fear-effect/,Fear Effect
109,3682,https://www.mobygames.com/game/3682/fear-effect-2-retro-helix/,Fear Effect 2: Retro Helix
110,3683,https://www.mobygames.com/game/3683/ehrgeiz-god-bless-the-ring/,Ehrgeiz: God Bless the Ring
111,3687,https://www.mobygames.com/game/3687/parasite-eve-ii/,Parasite Eve II
112,3691,https://www.mobygames.com/game/3691/kings-field/,King's Field
113,3693,https://www.mobygames.com/game/3693/wild-arms/,Wild Arms
114,3695,https://www.mobygames.com/game/3695/brave-fencer-musashi/,Brave Fencer Musashi
115,3699,https://www.mobygames.com/game/3699/bushido-blade/,Bushido Blade
116,3700,https://www.mobygames.com/game/3700/bushido-blade-2/,Bushido Blade 2
117,3701,https://www.mobygames.com/game/3701/r4-ridge-racer-type-4/,R4: Ridge Racer Type 4
118,3705,https://www.mobygames.com/game/3705/street-fighter-alpha-warriors-dreams/,Street Fighter Alpha: Warriors' Dreams
119,3706,https://www.mobygames.com/game/3706/street-fighter-alpha-2/,Street Fighter Alpha 2
120,3707,https://www.mobygames.com/game/3707/street-fighter-alpha-3/,Street Fighter Alpha 3
121,3709,https://www.mobygames.com/game/3709/street-fighter-collection-2/,Street Fighter Collection 2
122,3714,https://www.mobygames.com/game/3714/resident-evil-2/,Resident Evil 2
123,3720,https://www.mobygames.com/game/3720/resident-evil-code-veronica-x/,Resident Evil: Code: Veronica X
