,game_id,sc_count
0,2532,0
1,3528,0
2,4529,0
3,5371,0
4,5805,0
5,6691,0
6,7574,0
7,7666,0
8,8048,0
9,8522,0
10,10708,0
11,11164,0
12,12011,0
13,12671,0
14,13322,0
15,15052,0
16,15449,0
17,17195,0
18,17340,0
19,17863,0
20,18822,0
21,18881,0
22,19756,0
23,20494,0
24,20691,0
25,21830,0
26,24562,0
27,24856,0
28,25498,0
29,26736,0
30,29205,0
31,30484,0
32,32592,0
33,32940,0
34,35409,0
35,36330,0
36,36551,0
37,38545,0
38,40747,0
39,42253,0
40,42717,0
41,45439,0
42,46003,0
43,47626,0
44,48234,0
45,49683,0
46,50461,0
47,50955,0
48,53646,0
49,54588,0
50,55105,0
51,55260,0
52,55299,0
53,55986,0
54,57277,0
55,57800,0
56,59294,0
57,61418,0
58,62275,0
59,62280,0
60,62706,0
61,68357,0
62,69073,0
63,69896,0
64,69986,0
65,71208,0
66,71555,0
67,72161,0
68,72433,0
69,74938,0
70,75190,0
71,75234,0
72,75256,0
73,75509,0
74,75761,0
75,75778,0
76,76085,0
77,76115,0
78,76228,0
79,76928,0
80,76940,0
81,76982,0
82,78215,0
83,79482,0
84,79549,0
85,79625,0
86,80535,0
87,80675,0
88,81320,0
89,81918,0
90,82064,0
91,82105,0
92,82273,0
93,82431,0
94,82596,0
95,82597,0
96,82598,0
97,82703,0
98,83114,0
99,83127,0
100,83531,0
101,83608,0
102,84440,0
103,84523,0
104,84733,0
105,84812,0
106,84818,0
107,85037,0
108,85133,0
109,85413,0
110,85426,0
111,85470,0
112,85989,0
113,86012,0
114,86175,0
115,86629,0
116,86969,0
117,86993,0
118,87001,0
119,87222,0
120,87301,0
121,87898,0
122,88491,0
123,90275,0
124,90925,0
125,92499,0
126,92552,0
127,92637,0
128,92640,0
129,93311,0
130,93406,0
131,93409,0
132,93412,0
133,93466,0
134,93467,0
135,93841,0
136,93947,0
137,94033,0
138,94280,0
139,94300,0
140,94310,0
141,94515,0
142,94516,0
143,94550,0
144,94646,0
145,95123,0
146,95471,0
147,95891,0
148,96045,0
149,96319,0
150,96417,0
151,96643,0
152,96890,0
153,97228,0
154,97379,0
155,97409,0
156,97589,0
157,97911,0
158,98452,0
159,98455,0
160,98457,0
161,98493,0
162,98503,0
163,98505,0
164,98655,0
165,98795,0
166,99119,0
167,99366,0
168,99426,0
169,99446,0
170,99496,0
171,99537,0
172,99591,0
173,99651,0
174,99702,0
175,99737,0
176,99917,0
177,100035,0
178,100365,0
179,100453,0
180,100477,0
181,100504,0
182,100522,0
183,100529,0
184,100587,0
185,100799,0
186,100895,0
187,100959,0
188,100965,0
189,101256,0
190,101811,0
191,102385,0
192,102518,0
193,102858,0
194,103114,0
195,103286,0
196,103513,0
197,103917,0
198,103961,0
