,game_id,sc_count
0,121,0
1,199,0
2,278,0
3,306,0
4,309,0
5,343,0
6,348,0
7,457,0
8,485,0
9,487,0
10,500,0
11,542,0
12,551,0
13,565,0
14,571,0
15,581,0
16,582,0
17,600,0
18,657,0
19,666,0
20,674,0
21,675,0
22,703,0
23,767,0
24,857,0
25,858,0
26,955,0
27,962,0
28,1058,0
29,1124,0
30,1149,0
31,1152,0
32,1179,0
33,1193,0
34,1223,0
35,1317,0
36,1332,0
37,1355,0
38,1357,0
39,1428,0
40,1429,0
41,1503,0
42,1525,0
43,1543,0
44,1558,0
45,1576,0
46,1617,0
47,1618,0
48,1749,0
49,2016,0
50,2019,0
51,2111,0
52,2182,0
53,2207,0
54,2208,0
55,2247,0
56,2472,0
57,2490,0
58,2511,12
59,2703,0
60,2822,0
61,2863,0
62,2902,0
63,2969,0
64,3015,0
65,3077,0
66,3078,0
67,3102,0
68,3136,0
69,3191,0
70,3195,0
71,3230,0
72,3266,0
73,3300,0
74,3321,0
75,3322,0
76,3343,0
77,3400,0
78,3443,0
79,3481,0
80,3501,0
81,3530,0
82,3532,0
83,3543,0
84,3545,0
85,3554,0
86,3556,0
87,3561,0
88,3564,0
89,3575,0
90,3593,0
91,3612,0
92,3613,0
93,3625,0
94,3628,0
95,3633,0
96,3635,0
97,3649,0
98,3653,0
99,3656,0
100,3658,0
101,3659,0
102,3660,0
103,3661,0
104,3662,0
105,3664,0
106,3665,0
107,3680,0
108,3681,0
109,3682,0
110,3683,0
111,3687,0
112,3691,0
113,3693,0
114,3695,0
115,3699,0
116,3700,0
117,3701,0
118,3705,0
119,3706,0
120,3707,0
121,3709,0
122,3714,0
123,3720,0
124,3728,0
125,3729,0
126,3732,0
127,3734,0
128,3735,0
129,3736,0
130,3737,0
131,3739,0
132,3760,0
133,3782,0
134,3783,0
135,3790,0
136,3793,0
137,3798,0
138,3810,0
139,3822,0
140,3854,0
141,3876,0
142,3894,0
143,3939,0
144,3978,0
145,3981,0
146,4046,0
147,4048,0
148,4066,0
149,4091,0
150,4101,0
151,4104,0
152,4105,0
153,4126,0
154,4144,0
155,4153,0
156,4154,0
157,4163,0
158,4165,0
159,4168,0
160,4183,0
161,4191,0
162,4192,0
163,4193,0
164,4194,0
165,4199,0
166,4202,0
167,4203,0
168,4204,0
169,4205,0
170,4241,0
171,4243,0
172,4251,0
173,4284,0
174,4301,0
175,4348,0
176,4357,0
177,4358,0
178,4359,0
179,4441,0
180,4455,7
181,4456,0
182,4501,0
183,4504,0
184,4521,0
185,4522,0
186,4529,0
187,4530,0
188,4572,0
189,4573,0
190,4680,0
191,4706,0
192,4721,0
193,4753,0
194,4761,0
195,4779,0
196,4843,0
197,4854,0
198,4856,0
199,4857,0
200,4876,0
201,4914,0
202,4930,0
203,4952,0
204,5003,0
205,5004,0
206,5005,0
207,5016,0
208,5017,0
209,5027,0
210,5030,0
211,5031,0
212,5033,0
213,5050,0
214,5051,0
215,5081,0
216,5083,0
217,5091,0
218,5099,0
219,5108,0
220,5158,22
221,5164,0
222,5178,0
223,5183,0
224,5189,0
225,5201,0
226,5202,0
227,5380,0
228,5447,0
229,5467,0
230,5526,0
231,5557,0
232,5584,0
233,5644,0
234,5735,0
235,5751,0
236,5775,0
237,5806,0
238,5825,0
239,5864,0
240,5871,0
241,5886,0
242,5898,0
243,5925,0
244,5928,0
245,5961,0
246,5984,0
247,5992,0
248,6009,0
249,6015,0
250,6043,0
251,6059,0
252,6125,0
253,6170,0
254,6185,0
255,6250,0
256,6287,0
257,6325,0
258,6365,0
259,6369,0
260,6486,0
261,6531,0
262,6575,0
263,6579,0
264,6581,0
265,6611,5
266,6633,0
267,6668,0
268,6739,0
269,6792,0
270,6826,3
271,6828,0
272,6924,0
273,6963,0
274,6964,0
275,6965,0
276,6982,0
277,7094,0
278,7099,0
279,7124,0
280,7187,0
281,7247,0
282,7255,0
283,7277,0
284,7358,0
285,7369,0
286,7380,0
287,7412,0
288,7490,0
289,7525,0
290,7541,0
291,7576,0
292,7626,11
293,7627,0
294,7647,50
295,7648,0
296,7669,0
297,7673,0
298,7674,0
299,7680,0
300,7690,0
301,7694,0
302,7715,0
303,7730,0
304,7746,0
305,7780,0
306,7815,0
307,7849,0
308,7859,0
309,7949,0
310,7950,0
311,8006,0
312,8163,0
313,8199,0
314,8297,0
315,8330,0
316,8333,0
317,8344,0
318,8371,0
319,8435,0
320,8443,0
321,8452,0
322,8472,0
323,8476,0
324,8560,0
325,8641,0
326,8681,0
327,8808,0
328,8842,0
329,8853,0
330,8896,0
331,8900,0
332,8916,0
333,9045,0
334,9070,0
335,9073,0
336,9081,0
337,9106,0
338,9117,0
339,9125,0
