,game_id,sc_count
0,137,0
1,138,0
2,139,5
3,276,0
4,467,0
5,575,0
6,576,0
7,633,0
8,707,36
9,787,0
10,858,0
11,888,0
12,1058,0
13,1200,0
14,1201,0
15,1225,0
16,1274,0
17,1299,0
18,1317,0
19,1531,0
20,1540,0
21,1617,0
22,1839,0
23,1840,0
24,2062,0
25,2532,0
26,3020,0
27,3476,0
28,3556,0
29,3561,0
30,3693,0
31,3713,0
32,3720,0
33,3729,0
34,3760,0
35,3780,0
36,3793,0
37,3827,0
38,4048,0
39,4105,0
40,4110,0
41,4163,0
42,4194,0
43,4243,0
44,4348,0
45,4456,0
46,4512,0
47,4529,0
48,4530,0
49,4779,0
50,4841,0
51,4863,0
52,5005,0
53,5016,0
54,5027,0
55,5030,0
56,5031,0
57,5036,0
58,5050,0
59,5054,0
60,5116,0
61,5183,0
62,5189,0
63,5195,0
64,5350,0
65,5355,0
66,5380,0
67,5467,0
68,5644,0
69,5805,0
70,5864,0
71,5871,0
72,5886,0
73,5898,0
74,6073,0
75,6229,0
76,6250,0
77,6325,0
78,6600,0
79,6610,17
80,6691,0
81,6693,0
82,6739,0
83,6792,0
84,7099,0
85,7124,0
86,7181,0
87,7255,0
88,7297,0
89,7358,0
90,7373,0
91,7380,0
92,7626,0
93,7637,0
94,7644,0
95,7645,0
96,7648,0
97,7703,0
98,7738,0
99,7746,50
100,7793,0
101,7815,0
102,8021,0
103,8048,0
104,8180,0
105,8334,0
106,8402,6
107,8694,0
108,8756,0
109,8896,0
110,8916,0
111,8989,0
112,9042,0
113,9051,0
114,9224,0
115,9306,0
116,9338,0
117,9614,0
118,9617,0
119,9715,0
120,9815,0
121,9824,0
122,9830,0
123,9936,0
124,9996,0
125,10349,0
126,10374,0
127,10591,0
128,10595,0
129,10650,0
130,10666,0
131,10840,0
132,10914,0
133,10979,0
134,11045,0
135,11164,0
136,11275,0
137,11417,0
138,11429,0
139,11460,0
140,12034,0
141,12196,0
142,12239,0
143,12367,0
144,12395,0
145,12405,0
146,12414,0
147,12585,0
148,12605,0
149,12834,0
150,12847,50
151,13015,0
152,13026,0
153,13035,0
154,13104,0
155,13322,0
156,13398,0
157,13631,0
158,13732,0
159,13801,0
160,13802,0
161,13914,0
162,14043,0
163,14088,0
164,14109,0
165,14263,0
166,14505,0
167,14838,0
168,14937,0
169,15000,0
170,15094,0
171,15184,0
172,15393,0
173,15437,0
174,15641,0
175,15682,0
176,15774,0
177,15800,0
178,16060,0
179,16090,0
180,16092,0
181,16155,3
182,16373,50
183,16483,0
184,16572,0
185,16718,0
186,16719,0
187,16728,0
188,16841,0
189,16843,43
190,16844,0
191,16852,0
192,16856,0
193,16858,0
194,16873,0
195,16875,0
196,16876,0
197,16881,0
198,16884,0
199,16909,0
200,16917,0
201,16942,0
202,16943,0
203,16956,0
204,17003,0
205,17032,0
206,17086,0
207,17088,0
208,17148,0
209,17195,0
210,17204,0
211,17304,0
212,17305,0
213,17308,0
214,17387,0
215,17451,0
216,17453,0
217,17456,0
218,17655,0
219,18062,0
220,18081,0
221,18086,0
222,18098,0
223,18320,0
224,18352,0
225,18398,0
226,18555,0
227,18582,0
228,18643,0
229,18881,0
230,19212,0
231,19438,0
232,19490,0
233,19505,0
234,19595,0
235,19617,0
236,19625,0
237,19631,0
238,19633,0
239,19635,0
240,19636,0
241,19639,0
242,19664,0
243,19666,0
244,19678,0
245,19689,0
246,19702,0
247,19709,0
248,19756,0
249,20003,0
250,20094,0
251,20177,0
252,20318,0
253,20329,0
254,20374,0
255,20494,0
256,21014,0
257,21113,0
258,21289,0
259,21623,0
260,21945,0
261,22038,0
262,22121,0
263,22136,0
264,22385,0
265,23203,0
266,23260,0
267,23411,0
268,23514,0
269,23952,0
270,24213,0
271,24214,0
272,24216,0
273,24246,0
274,24351,0
275,24501,0
276,24685,0
277,24740,0
278,24856,0
279,24941,0
280,25003,0
281,25026,0
282,25072,0
283,25090,0
284,25124,0
285,25209,0
286,25319,0
287,25437,10
288,25634,0
289,25671,0
290,25768,0
291,26143,0
292,26144,0
293,26145,0
294,27182,0
295,27229,0
296,27310,50
297,27422,0
298,27997,0
299,28143,0
300,28228,0
301,28237,0
302,28372,0
303,28379,0
304,28380,0
305,28388,0
306,28394,0
307,28429,0
308,28430,0
309,28431,0
310,28552,0
311,28618,0
312,28745,0
313,28914,0
314,28962,0
315,29065,0
316,29205,0
317,29427,0
318,29445,0
319,29449,0
320,29503,0
321,30258,0
322,30478,0
323,30859,0
324,31220,50
325,31331,0
326,31332,0
327,31333,0
328,31405,0
329,31848,0
330,32592,0
331,32603,0
332,32627,0
333,33072,0
334,33143,0
335,33453,0
336,34242,0
337,34404,0
338,35501,0
339,35551,0
340,35678,0
341,36804,0
342,36903,0
343,38245,0
344,38279,0
345,38479,0
346,38545,0
347,39137,0
348,39179,0
349,39287,50
350,39473,0
351,39557,0
352,39571,0
353,39646,0
354,40149,0
355,40814,0
356,41128,0
357,42253,0
358,42366,0
359,42402,0
360,42498,0
361,42597,0
362,42717,0
363,42720,0
364,42751,0
365,42761,0
366,42918,50
367,43013,0
368,43659,0
369,44061,0
370,44160,0
371,44292,0
372,44786,0
373,45051,55
374,45074,0
375,45449,50
376,45664,0
377,45702,0
378,45791,0
379,45829,0
380,46084,0
381,46118,0
382,46152,0
383,46246,0
384,46394,0
385,46542,0
386,46566,0
387,46723,0
388,46993,0
389,47024,0
390,47457,0
391,47700,0
392,48760,0
393,48763,0
394,48823,0
395,48877,0
396,49939,0
397,49986,0
398,50321,0
399,50326,0
400,50386,0
401,50446,0
402,50461,0
403,50955,0
404,51064,0
405,51264,0
406,51406,0
407,51623,0
408,52200,0
409,52365,0
410,53112,0
411,53210,0
412,53411,0
413,53582,187
414,53611,50
415,53648,0
416,53717,35
417,53724,0
418,53734,0
419,53783,0
420,53784,36
421,53792,0
422,54180,0
423,54327,0
424,54663,0
425,54738,0
426,54849,0
427,55104,0
428,55105,0
429,55167,0
430,55168,0
431,55260,0
432,55265,0
433,55289,0
434,55325,0
435,55355,0
436,55689,0
437,55694,0
438,55840,0
439,55943,0
440,56076,0
441,56103,0
442,56217,0
443,56266,0
444,56772,0
445,56788,3
446,57065,0
447,57266,0
448,57277,0
449,57342,0
450,57359,0
451,57379,0
452,57441,0
453,57472,0
454,57542,0
455,57589,0
456,57610,0
457,57800,0
458,58058,0
459,58139,0
460,58235,0
461,58347,0
462,58363,50
463,58495,0
464,58570,0
465,58791,0
466,58929,0
467,59015,0
468,59016,0
469,59151,0
470,59294,0
471,59320,0
472,59658,0
473,59662,0
474,59663,0
475,59801,12
476,59875,0
477,60769,0
478,60803,0
479,60857,0
480,60906,0
481,60916,0
482,61110,0
483,61122,0
484,61409,0
485,61418,0
486,61635,50
487,61647,0
488,61719,297
489,61766,0
490,61784,0
491,61874,0
492,62009,114
493,62240,0
494,62275,50
495,62280,0
496,62292,50
497,62329,50
