,game_id,sc_count
0,276,10
1,369,0
2,385,14
3,508,0
4,555,0
5,587,5
6,633,0
7,649,9
8,876,0
9,961,0
10,1097,0
11,1159,0
12,1175,0
13,1179,3
14,1331,0
15,1332,14
16,1429,7
17,1431,0
18,1500,6
19,1525,10
20,1539,0
21,1544,0
22,1706,4
23,1842,6
24,1942,0
25,2116,0
26,2182,7
27,2213,0
28,2419,0
29,2462,0
30,2492,6
31,2499,13
32,2575,13
33,2586,0
34,2669,0
35,2686,0
36,2766,24
37,2767,0
38,2821,0
39,2822,15
40,2823,0
41,2882,0
42,2969,6
43,2970,0
44,2971,0
45,2978,0
46,3015,0
47,3042,0
48,3046,0
49,3061,0
50,3108,0
51,3164,0
52,3195,0
53,3227,16
54,3267,0
55,3268,13
56,3308,0
57,3321,11
58,3361,5
59,3473,0
60,3486,0
61,3488,0
62,3505,0
63,3510,14
64,3530,5
65,3543,11
66,3553,0
67,3558,35
68,3567,18
69,3573,5
70,3575,6
71,3588,5
72,3590,7
73,3617,0
74,3679,9
75,3680,13
76,3707,0
77,3713,0
78,3714,12
79,3719,0
80,3720,0
81,3721,11
82,3722,5
83,3724,0
84,3725,3
85,3726,0
86,3738,26
87,3779,1
88,3795,0
89,3829,8
90,3856,37
91,3857,4
92,3858,7
93,3867,0
94,3868,9
95,3886,0
96,3889,17
97,3938,0
98,3989,2
99,3992,7
100,4010,21
101,4031,6
102,4052,23
103,4068,9
104,4070,18
105,4091,7
106,4126,10
107,4146,10
108,4156,4
109,4167,13
110,4181,9
111,4183,11
112,4187,0
113,4264,9
114,4325,0
115,4333,10
116,4348,1
117,4355,20
118,4368,12
119,4381,0
120,4387,0
121,4388,10
122,4412,50
123,4452,4
124,4455,7
125,4457,10
126,4461,11
127,4496,8
128,4524,5
129,4545,5
130,4569,4
131,4593,0
132,4603,13
133,4604,1
134,4694,0
135,4715,9
136,4729,0
137,4737,0
138,4819,9
139,4833,0
140,4855,0
141,4927,10
142,5003,3
143,5036,8
144,5037,0
145,5051,6
146,5054,1
147,5076,14
148,5111,0
149,5328,9
150,5329,0
151,5346,0
152,5351,6
153,5352,8
154,5362,0
155,5405,0
156,5411,0
157,5467,10
158,5510,0
159,5545,0
160,5550,1
161,5585,6
162,5613,0
163,5647,4
164,5709,15
165,5764,12
166,5769,10
167,5820,50
168,5852,6
169,5854,10
170,5872,9
171,5933,9
172,5959,0
173,5991,0
174,5993,0
175,6078,0
176,6198,0
177,6202,0
178,6245,0
179,6279,11
180,6341,8
181,6372,9
182,6404,0
183,6485,0
184,6531,0
185,6636,9
186,6835,9
187,6837,0
188,6838,0
189,7016,0
190,7183,25
191,7380,1
192,7492,0
193,7738,0
194,7747,0
195,7994,10
196,8048,19
197,8101,0
198,8515,0
199,8605,0
200,8641,0
201,8804,0
202,8898,14
203,8916,0
204,8941,8
205,9164,0
206,9165,0
207,9194,0
208,9348,13
209,9349,0
210,9350,0
211,9563,0
212,9649,0
213,9673,0
214,9786,0
215,9788,1
216,9795,0
217,9835,9
218,9941,8
219,9996,0
220,9998,1
221,10228,0
222,10313,0
223,10454,9
224,10475,7
225,10505,6
226,10821,0
