,game_id,sc_count
0,1,12
1,15,34
2,27,28
3,96,0
4,106,15
5,117,31
6,121,0
7,127,42
8,184,12
9,200,0
10,238,0
11,262,20
12,271,0
13,278,21
14,286,0
15,302,0
16,308,0
17,309,30
18,310,0
19,312,0
20,326,23
21,339,14
22,340,11
23,342,35
24,343,9
25,344,15
26,346,0
27,348,36
28,365,25
29,369,0
30,373,30
31,376,0
32,385,21
33,405,11
34,417,19
35,468,50
36,485,17
37,487,30
38,499,0
39,500,13
40,521,34
41,529,0
42,542,10
43,543,25
44,551,6
45,565,17
46,566,12
47,571,2
48,581,14
49,585,7
50,591,24
51,600,0
52,601,50
53,622,10
54,623,11
55,629,6
56,633,0
57,636,7
58,643,0
59,657,8
60,664,14
61,666,0
62,667,38
63,672,29
64,674,0
65,675,12
66,676,0
67,677,30
68,690,27
69,692,0
70,693,0
71,705,2
72,715,10
73,748,0
74,773,31
75,788,0
76,810,30
77,826,17
78,827,0
79,830,0
80,841,16
81,851,0
82,858,47
83,907,20
84,955,26
85,962,10
86,964,0
87,979,3
88,994,0
89,1016,3
90,1021,0
91,1037,0
92,1058,40
93,1059,0
94,1094,19
95,1097,50
96,1109,16
97,1113,4
98,1125,0
99,1128,17
100,1131,0
101,1133,0
102,1149,52
103,1152,0
104,1155,40
105,1179,0
106,1188,14
107,1189,14
108,1190,31
109,1191,0
110,1192,0
111,1193,0
112,1194,0
113,1195,26
114,1219,27
115,1223,20
116,1255,0
117,1262,22
118,1265,14
119,1267,8
120,1298,0
121,1308,42
122,1317,0
123,1332,8
124,1347,0
125,1355,4
126,1357,0
127,1370,0
128,1407,16
129,1411,0
130,1428,39
131,1429,5
132,1459,42
133,1501,30
134,1510,0
135,1517,40
136,1525,14
137,1539,21
138,1542,35
139,1543,36
140,1544,8
141,1558,0
142,1562,0
143,1576,0
144,1580,31
145,1679,24
146,1686,28
147,1695,0
148,1735,50
149,1741,37
150,1806,10
151,1861,31
152,1862,7
153,1896,0
154,1904,0
155,1906,14
156,1927,0
157,1928,0
158,1938,0
159,1942,0
160,1981,0
161,2016,31
162,2030,4
163,2036,37
164,2045,13
165,2064,1
166,2067,0
167,2083,0
168,2118,0
169,2122,0
170,2135,0
171,2137,0
172,2145,0
173,2156,0
174,2158,25
175,2177,4
176,2181,0
177,2182,2
178,2189,16
179,2202,0
180,2207,16
181,2208,0
182,2213,12
183,2214,0
184,2230,34
185,2240,0
186,2245,0
187,2246,0
188,2247,10
189,2263,19
190,2265,17
191,2283,2
192,2288,0
193,2314,0
194,2340,0
195,2389,0
196,2470,0
197,2483,0
198,2490,6
199,2492,40
200,2511,23
201,2522,9
202,2546,10
203,2575,39
204,2578,16
205,2624,0
206,2629,0
207,2669,19
208,2670,29
209,2766,0
210,2768,8
211,2781,0
212,2821,18
213,2822,33
214,2823,32
215,2826,0
216,2827,0
217,2863,0
218,2869,0
219,2882,9
220,2883,0
221,2884,5
222,2885,5
223,2902,7
224,2926,21
225,2962,11
226,2968,0
227,2969,9
228,2970,19
229,2971,0
230,2978,0
231,2981,14
232,2989,3
233,3006,0
234,3015,29
235,3042,0
236,3047,9
237,3057,0
238,3061,0
239,3077,43
240,3079,1
241,3086,0
242,3102,15
243,3108,11
244,3111,0
245,3112,0
246,3126,0
247,3134,33
248,3136,13
249,3144,0
250,3145,0
251,3151,16
252,3178,0
253,3186,0
254,3188,29
255,3191,35
256,3192,0
257,3195,38
258,3202,0
259,3215,19
260,3228,0
261,3229,0
262,3230,18
263,3244,0
264,3253,0
265,3266,13
266,3275,0
267,3307,0
268,3320,4
269,3321,24
270,3322,9
271,3328,16
272,3339,0
273,3342,9
274,3360,0
275,3368,14
276,3373,19
277,3374,0
278,3375,4
279,3394,0
280,3400,30
281,3426,0
282,3443,25
283,3449,0
284,3467,0
285,3468,0
286,3473,28
287,3477,20
288,3495,0
289,3503,0
290,3513,7
291,3524,22
292,3525,24
293,3526,8
294,3529,0
295,3531,10
296,3532,20
297,3534,29
298,3554,30
299,3555,34
300,3556,45
301,3561,28
302,3563,6
303,3564,39
304,3567,24
305,3568,31
306,3569,31
307,3578,13
308,3590,0
309,3593,40
310,3612,15
311,3613,52
312,3617,0
313,3625,41
314,3626,7
315,3628,18
316,3631,12
317,3633,32
318,3635,0
319,3637,1
320,3649,0
321,3651,0
322,3652,32
323,3653,27
324,3654,38
325,3655,40
326,3656,23
327,3657,6
328,3658,11
329,3659,21
330,3660,0
331,3661,48
332,3662,5
333,3663,8
334,3664,0
335,3665,40
336,3666,0
337,3667,2
338,3668,50
339,3669,11
340,3670,45
341,3674,42
342,3675,11
343,3676,50
344,3679,32
345,3681,32
346,3682,35
347,3683,3
348,3687,13
349,3689,9
350,3690,17
351,3691,38
352,3692,0
353,3693,55
354,3694,37
355,3695,38
356,3697,13
357,3698,0
358,3699,10
359,3700,12
360,3701,18
361,3702,12
362,3703,0
363,3705,10
364,3706,34
365,3707,31
366,3708,40
367,3709,15
368,3710,24
369,3712,0
370,3713,5
371,3714,24
372,3716,4
373,3717,5
374,3727,0
375,3728,37
376,3729,19
377,3730,12
378,3731,40
379,3732,11
380,3734,47
381,3735,54
382,3736,57
383,3737,61
384,3739,40
385,3741,0
386,3744,5
387,3746,25
388,3747,30
389,3748,31
390,3749,6
391,3750,0
392,3753,15
393,3758,0
394,3760,10
395,3762,0
396,3770,0
397,3783,20
398,3790,14
399,3791,10
400,3793,31
401,3794,22
402,3795,0
403,3796,0
404,3798,29
405,3810,41
406,3833,0
407,3834,21
408,3835,0
409,3840,7
410,3841,14
411,3842,7
412,3854,0
413,3855,0
414,3856,2
415,3857,0
416,3860,33
417,3862,2
418,3863,0
419,3866,43
420,3868,0
421,3876,0
422,3886,2
423,3892,40
424,3894,9
425,3895,24
426,3903,39
427,3904,47
428,3905,8
429,3909,33
430,3915,20
431,3916,7
432,3917,0
433,3918,27
434,3934,10
435,3935,0
436,3938,25
437,3939,31
438,3943,0
439,3945,0
440,3956,0
441,3973,0
442,3978,28
443,3981,0
444,3987,35
445,4046,1
446,4048,28
447,4063,11
448,4065,40
449,4066,10
450,4071,14
451,4077,21
452,4078,0
453,4084,0
454,4100,0
455,4101,14
456,4104,9
457,4105,46
458,4119,36
459,4142,10
460,4144,21
461,4145,9
462,4146,10
463,4153,42
464,4154,48
465,4155,12
466,4163,40
467,4165,38
468,4168,13
469,4176,3
470,4177,9
471,4178,0
472,4179,0
473,4183,0
474,4186,4
475,4187,9
476,4188,0
477,4189,0
478,4190,15
479,4191,1
480,4192,0
481,4193,23
482,4199,19
483,4201,0
484,4202,10
485,4203,27
486,4204,30
487,4205,6
488,4212,38
489,4243,13
490,4245,40
491,4250,26
492,4251,11
493,4252,0
494,4257,27
495,4265,17
496,4273,2
497,4284,32
498,4301,12
499,4319,0
500,4333,28
501,4340,28
502,4348,12
503,4353,0
504,4357,37
505,4358,27
506,4359,0
507,4373,12
508,4381,0
509,4387,32
510,4388,41
511,4392,35
512,4393,9
513,4408,9
514,4410,20
515,4417,0
516,4422,39
517,4425,8
518,4441,38
519,4450,40
