,game_id,moby_url,title
0,138,https://www.mobygames.com/game/138/pac-man/,Pac-Man
1,139,https://www.mobygames.com/game/139/dig-dug/,Dig Dug
2,243,https://www.mobygames.com/game/243/lode-runner/,Lode Runner
3,574,https://www.mobygames.com/game/574/donkey-kong/,Donkey Kong
4,582,https://www.mobygames.com/game/582/ghosts-n-goblins/,Ghosts 'N Goblins
5,787,https://www.mobygames.com/game/787/bubble-bobble/,Bubble Bobble
6,1334,https://www.mobygames.com/game/1334/mega-man-x/,Mega Man X
7,1558,https://www.mobygames.com/game/1558/mega-man-3/,Mega Man 3
8,1839,https://www.mobygames.com/game/1839/double-dragon/,Double Dragon
9,1904,https://www.mobygames.com/game/1904/new-horizons/,New Horizons
10,1927,https://www.mobygames.com/game/1927/genghis-khan-ii-clan-of-the-gray-wolf/,Genghis Khan II: Clan of the Gray Wolf
11,2062,https://www.mobygames.com/game/2062/castlevania/,Castlevania
12,2247,https://www.mobygames.com/game/2247/rayman/,Rayman
13,2466,https://www.mobygames.com/game/2466/ninja-gaiden-ii-the-dark-sword-of-chaos/,Ninja Gaiden II: The Dark Sword of Chaos
14,3266,https://www.mobygames.com/game/3266/romance-of-the-three-kingdoms-iv-wall-of-fire/,Romance of the Three Kingdoms IV: Wall of Fire
15,3368,https://www.mobygames.com/game/3368/mega-man-x3/,Mega Man X3
16,3393,https://www.mobygames.com/game/3393/the-legend-of-zelda/,The Legend of Zelda
17,3533,https://www.mobygames.com/game/3533/super-mario-64/,Super Mario 64
18,3535,https://www.mobygames.com/game/3535/mario-kart-64/,Mario Kart 64
19,3536,https://www.mobygames.com/game/3536/star-fox-64/,Star Fox 64
20,3538,https://www.mobygames.com/game/3538/mario-golf/,Mario Golf
21,3540,https://www.mobygames.com/game/3540/yoshis-story/,Yoshi's Story
22,3541,https://www.mobygames.com/game/3541/wave-race-64-kawasaki-jet-ski/,Wave Race 64: Kawasaki Jet Ski
23,3548,https://www.mobygames.com/game/3548/mario-tennis/,Mario Tennis
24,3549,https://www.mobygames.com/game/3549/the-legend-of-zelda-ocarina-of-time/,The Legend of Zelda: Ocarina of Time
25,3550,https://www.mobygames.com/game/3550/the-legend-of-zelda-majoras-mask/,The Legend of Zelda: Majora's Mask
26,3584,https://www.mobygames.com/game/3584/bomberman-64/,Bomberman 64
27,3646,https://www.mobygames.com/game/3646/ogre-battle-64-person-of-lordly-caliber/,Ogre Battle 64: Person of Lordly Caliber
28,3706,https://www.mobygames.com/game/3706/street-fighter-alpha-2/,Street Fighter Alpha 2
29,3725,https://www.mobygames.com/game/3725/chuchu-rocket/,ChuChu Rocket!
30,3930,https://www.mobygames.com/game/3930/championship-lode-runner/,Championship Lode Runner
31,4047,https://www.mobygames.com/game/4047/f-zero-x/,F-Zero X
32,4279,https://www.mobygames.com/game/4279/tennis/,Tennis
33,4304,https://www.mobygames.com/game/4304/castlevania-circle-of-the-moon/,Castlevania: Circle of the Moon
34,4305,https://www.mobygames.com/game/4305/super-mario-advance/,Super Mario Advance
35,4402,https://www.mobygames.com/game/4402/yoshi/,Yoshi
36,4512,https://www.mobygames.com/game/4512/gradius/,Gradius
37,4516,https://www.mobygames.com/game/4516/baseball/,Baseball
38,4533,https://www.mobygames.com/game/4533/f-zero-maximum-velocity/,F-Zero: Maximum Velocity
39,4572,https://www.mobygames.com/game/4572/final-fantasy-ii/,Final Fantasy II
40,4599,https://www.mobygames.com/game/4599/donkey-kong-64/,Donkey Kong 64
41,4620,https://www.mobygames.com/game/4620/metal-marines/,Metal Marines
42,4681,https://www.mobygames.com/game/4681/pokemon-snap/,Pokémon Snap
43,4718,https://www.mobygames.com/game/4718/pac-man-collection/,Pac-Man Collection
44,4876,https://www.mobygames.com/game/4876/final-fantasy-v/,Final Fantasy V
45,4941,https://www.mobygames.com/game/4941/mario-kart-super-circuit/,Mario Kart: Super Circuit
46,4978,https://www.mobygames.com/game/4978/harvest-moon-64/,Harvest Moon 64
47,4990,https://www.mobygames.com/game/4990/advance-wars/,Advance Wars
48,5084,https://www.mobygames.com/game/5084/mega-man-2/,Mega Man 2
49,5091,https://www.mobygames.com/game/5091/mega-man-4/,Mega Man 4
50,5108,https://www.mobygames.com/game/5108/mega-man-5/,Mega Man 5
51,5199,https://www.mobygames.com/game/5199/donkey-kong-country/,Donkey Kong Country
52,5201,https://www.mobygames.com/game/5201/mega-man-6/,Mega Man 6
53,5202,https://www.mobygames.com/game/5202/final-fantasy-iii/,Final Fantasy III
54,5286,https://www.mobygames.com/game/5286/super-street-fighter-ii-turbo-revival/,Super Street Fighter II: Turbo Revival
55,5308,https://www.mobygames.com/game/5308/mega-man-battle-network/,Mega Man Battle Network
56,5413,https://www.mobygames.com/game/5413/golden-sun/,Golden Sun
57,5498,https://www.mobygames.com/game/5498/paper-mario/,Paper Mario
58,5588,https://www.mobygames.com/game/5588/wario-land-4/,Wario Land 4
59,5601,https://www.mobygames.com/game/5601/breath-of-fire/,Breath of Fire
60,5619,https://www.mobygames.com/game/5619/contra-iii-the-alien-wars/,Contra III: The Alien Wars
61,5674,https://www.mobygames.com/game/5674/pikmin/,Pikmin
62,5825,https://www.mobygames.com/game/5825/nobunagas-ambition/,Nobunaga's Ambition
63,5899,https://www.mobygames.com/game/5899/super-mario-world-super-mario-advance-2/,Super Mario World: Super Mario Advance 2
64,5900,https://www.mobygames.com/game/5900/sonic-advance/,Sonic Advance
65,5960,https://www.mobygames.com/game/5960/r-type/,R-Type
66,6116,https://www.mobygames.com/game/6116/dr-mario/,Dr. Mario
67,6170,https://www.mobygames.com/game/6170/space-invaders/,Space Invaders
68,6213,https://www.mobygames.com/game/6213/excitebike-64/,Excitebike 64
69,6222,https://www.mobygames.com/game/6222/breath-of-fire-ii/,Breath of Fire II
70,6239,https://www.mobygames.com/game/6239/street-fighter-ii-the-world-warrior/,Street Fighter II: The World Warrior
71,6427,https://www.mobygames.com/game/6427/mega-man-zero/,Mega Man Zero
72,6521,https://www.mobygames.com/game/6521/mario-party-2/,Mario Party 2
73,6543,https://www.mobygames.com/game/6543/knightmare/,Knightmare
74,6580,https://www.mobygames.com/game/6580/mega-man-x2/,Mega Man X2
75,6585,https://www.mobygames.com/game/6585/harvest-moon/,Harvest Moon
76,6586,https://www.mobygames.com/game/6586/mega-man-7/,Mega Man 7
77,6587,https://www.mobygames.com/game/6587/donkey-kong-country-2-diddys-kong-quest/,Donkey Kong Country 2: Diddy's Kong Quest
78,6588,https://www.mobygames.com/game/6588/donkey-kong-country-3-dixie-kongs-double-trouble/,Donkey Kong Country 3: Dixie Kong's Double Trouble!
79,6590,https://www.mobygames.com/game/6590/super-mario-kart/,Super Mario Kart
80,6591,https://www.mobygames.com/game/6591/super-mario-world/,Super Mario World
81,6598,https://www.mobygames.com/game/6598/castlevania-dracula-x/,Castlevania: Dracula X
82,6604,https://www.mobygames.com/game/6604/mega-man-bass/,Mega Man & Bass
83,6608,https://www.mobygames.com/game/6608/the-legend-of-zelda-a-link-to-the-past/,The Legend of Zelda: A Link to the Past
84,6619,https://www.mobygames.com/game/6619/super-castlevania-iv/,Super Castlevania IV
85,6627,https://www.mobygames.com/game/6627/super-metroid/,Super Metroid
86,6628,https://www.mobygames.com/game/6628/adventure-island/,Adventure Island
87,6630,https://www.mobygames.com/game/6630/f-zero/,F-Zero
88,6632,https://www.mobygames.com/game/6632/pilotwings/,Pilotwings
89,6637,https://www.mobygames.com/game/6637/axelay/,Axelay
90,6638,https://www.mobygames.com/game/6638/super-punch-out/,Super Punch-Out!!
91,6645,https://www.mobygames.com/game/6645/secret-of-mana/,Secret of Mana
92,6672,https://www.mobygames.com/game/6672/kirbys-dream-land-3/,Kirby's Dream Land 3
93,6676,https://www.mobygames.com/game/6676/earthbound/,EarthBound
94,6692,https://www.mobygames.com/game/6692/super-mario-rpg-legend-of-the-seven-stars/,Super Mario RPG: Legend of the Seven Stars
95,6730,https://www.mobygames.com/game/6730/super-ghouls-n-ghosts/,Super Ghouls 'N Ghosts
96,6776,https://www.mobygames.com/game/6776/kirby-super-star/,Kirby Super Star
97,6786,https://www.mobygames.com/game/6786/wild-guns/,Wild Guns
98,7074,https://www.mobygames.com/game/7074/bahamut-lagoon/,Bahamut Lagoon
99,7083,https://www.mobygames.com/game/7083/street-fighter-ii-turbo/,Street Fighter II Turbo
100,7104,https://www.mobygames.com/game/7104/mega-man-battle-network-2/,Mega Man Battle Network 2
101,7137,https://www.mobygames.com/game/7137/brawl-brothers/,Brawl Brothers
102,7187,https://www.mobygames.com/game/7187/trojan/,Trojan
103,7197,https://www.mobygames.com/game/7197/final-fantasy-mystic-quest/,Final Fantasy: Mystic Quest
104,7208,https://www.mobygames.com/game/7208/super-contra/,Super Contra
105,7232,https://www.mobygames.com/game/7232/castlevania-harmony-of-dissonance/,Castlevania: Harmony of Dissonance
106,7248,https://www.mobygames.com/game/7248/yoshis-island-super-mario-advance-3/,Yoshi's Island: Super Mario Advance 3
107,7296,https://www.mobygames.com/game/7296/zelda-ii-the-adventure-of-link/,Zelda II: The Adventure of Link
108,7297,https://www.mobygames.com/game/7297/life-force/,Life Force
109,7298,https://www.mobygames.com/game/7298/super-mario-bros/,Super Mario Bros.
110,7299,https://www.mobygames.com/game/7299/super-mario-bros-2/,Super Mario Bros. 2
111,7300,https://www.mobygames.com/game/7300/super-mario-bros-3/,Super Mario Bros. 3
112,7301,https://www.mobygames.com/game/7301/mario-bros/,Mario Bros.
113,7302,https://www.mobygames.com/game/7302/donkey-kong-junior/,Donkey Kong Junior
114,7303,https://www.mobygames.com/game/7303/metroid/,Metroid
115,7312,https://www.mobygames.com/game/7312/vs-duck-hunt/,VS. Duck Hunt
116,7313,https://www.mobygames.com/game/7313/final-fantasy/,Final Fantasy
117,7316,https://www.mobygames.com/game/7316/golf/,Golf
118,7321,https://www.mobygames.com/game/7321/final-fantasy-ii/,Final Fantasy II
119,7322,https://www.mobygames.com/game/7322/final-fantasy-iii/,Final Fantasy III
120,7338,https://www.mobygames.com/game/7338/donkey-kong-3/,Donkey Kong 3
121,7356,https://www.mobygames.com/game/7356/ninja-gaiden/,Ninja Gaiden
122,7374,https://www.mobygames.com/game/7374/bases-loaded/,Bases Loaded
123,7413,https://www.mobygames.com/game/7413/ninja-gaiden-iii-the-ancient-ship-of-doom/,Ninja Gaiden III: The Ancient Ship of Doom
124,7415,https://www.mobygames.com/game/7415/castlevania-iii-draculas-curse/,Castlevania III: Dracula's Curse
125,7469,https://www.mobygames.com/game/7469/excitebike/,Excitebike
126,7487,https://www.mobygames.com/game/7487/devils-crush/,Devil's Crush
127,7504,https://www.mobygames.com/game/7504/adventures-of-lolo/,Adventures of Lolo
128,7505,https://www.mobygames.com/game/7505/adventures-of-lolo-2/,Adventures of Lolo 2
129,7540,https://www.mobygames.com/game/7540/startropics/,StarTropics
130,7547,https://www.mobygames.com/game/7547/ice-hockey/,Ice Hockey
131,7569,https://www.mobygames.com/game/7569/ogre-battle/,Ogre Battle
132,7644,https://www.mobygames.com/game/7644/super-dodge-ball/,Super Dodge Ball
133,7645,https://www.mobygames.com/game/7645/river-city-ransom/,River City Ransom
134,7672,https://www.mobygames.com/game/7672/game-watch-gallery-4/,Game & Watch Gallery 4
135,7681,https://www.mobygames.com/game/7681/wrecking-crew/,Wrecking Crew
136,7763,https://www.mobygames.com/game/7763/volleyball/,Volleyball
137,7795,https://www.mobygames.com/game/7795/the-legend-of-the-mystical-ninja/,The Legend of the Mystical Ninja
138,7809,https://www.mobygames.com/game/7809/ganbare-goemon-2-kiteretsu-shogun-magginesu/,Ganbare Goemon 2: Kiteretsu Shogun Magginesu
139,7812,https://www.mobygames.com/game/7812/metroid-fusion/,Metroid Fusion
140,8021,https://www.mobygames.com/game/8021/tecmo-bowl/,Tecmo Bowl
141,8055,https://www.mobygames.com/game/8055/hogans-alley/,Hogan's Alley
142,8086,https://www.mobygames.com/game/8086/kuru-kuru-kururin/,Kuru Kuru Kururin
143,8093,https://www.mobygames.com/game/8093/konami-krazy-racers/,Konami Krazy Racers
