0.7018, 0.6955, 0.7174, 0.7122, 0.7080
0.7383, 0.7393, 0.7602, 0.7529, 0.7351
0.7185, 0.7101, 0.7153, 0.6945, 0.7237
0.7414, 0.7424, 0.7414, 0.7466, 0.7372
