0.5000, 0.7500, 0.8571, 1.0000, 0.7143
0.3750, 0.3750, 0.8571, 0.5714, 0.8571
1.0000, 0.8750, 1.0000, 0.8571, 0.8571
1.0000, 1.0000, 1.0000, 0.8571, 1.0000
1.0000, 1.0000, 1.0000, 1.0000, 1.0000
