0.6362, 0.7178, 0.7008, 0.7135, 0.5935
0.7415, 0.7520, 0.6564, 0.7367, 0.7369
0.6450, 0.7006, 0.7116, 0.7192, 0.7312
0.7492, 0.6803, 0.7331, 0.6700, 0.7386
