0.5229, 0.5771, 0.5616, 0.5637, 0.5658
0.6417, 0.6292, 0.6576, 0.6576, 0.6430
0.5813, 0.5625, 0.5720, 0.5637, 0.6159
0.5750, 0.5354, 0.6284, 0.5908, 0.5992
0.6167, 0.6250, 0.6555, 0.6493, 0.6388
