0.7398, 0.7398, 0.7419, 0.7452, 0.7397
0.7756, 0.7844, 0.7925, 0.7969, 0.7799
0.7255, 0.7404, 0.7380, 0.7397, 0.7259
0.7481, 0.7398, 0.7650, 0.7876, 0.7711
0.7948, 
