0.9036
0.6780
0.7429
0.7890
0.7307
0.7081
0.7050
0.7402
0.7776
0.6758
0.7345
0.7498
0.7860
0.7768
0.7182
0.7840
0.7187
0.6477
0.6350
0.7886
0.9714
0.6299
