0.6922, 0.7068, 0.6963, 0.7190, 0.5614
0.7371, 0.7386, 0.7377, 0.7572, 0.6827
0.7352, 0.7260, 0.7323, 0.7389, 0.7307
0.7462, 0.7348, 0.6468, 0.7411, 0.7543
