0.6896, 0.6928, 0.6814, 0.7019, 0.7040
0.7292, 0.7334, 0.7231, 0.7040, 0.7467
0.6794, 0.6670, 0.6810, 0.6895, 0.7012
0.7090, 0.6900, 0.7149, 0.6920, 0.7570
