0.8100, 0.0190
0.6582, 0.0119
0.6755, 0.0084
0.7477, 0.0104
0.6881, 0.0106
0.6652, 0.0174
0.6456, 0.0134
0.6544, 0.0051
0.7268, 0.0287
0.6255, 0.0250
0.6454, 0.0152
0.7285, 0.0034
0.7448, 0.0157
0.6881, 0.0133
0.5678, 0.0102
0.7285, 0.0255
0.5806, 0.0363
0.5229, 0.0152
0.5423, 0.0297
0.6647, 0.0205
0.2464, 0.1097
0.4959, 0.0233
