31.8000, 3.6551
20.6000, 1.8547
26.0000, 1.4142
25.6000, 1.6248
27.2000, 1.3266
21.6000, 2.7276
31.0000, 3.5777
22.0000, 3.0332
33.2000, 5.2688
41.2000, 6.4312
25.4000, 1.3565
28.0000, 2.4495
35.0000, 5.7619
25.8000, 2.3152
22.8000, 2.7857
29.4000, 8.5463
24.8000, 3.3106
21.2000, 2.4000
25.0000, 2.4495
34.2000, 8.7727
15.6000, 1.7436
23.4000, 2.8705
