0.5627, 0.5607, 0.5499, 0.5693, 0.5581
0.6182, 0.6208, 0.6151, 0.6120, 0.6096
0.5777, 0.6178, 0.6182, 0.5796, 0.5942
0.6457, 0.6186, 0.6277, 0.6250, 0.6197
