0.7620, 0.7669, 0.7587, 0.7438, 0.7401
0.8182, 0.7983, 0.8099, 0.7802, 0.7881
0.7736, 0.7851, 0.7752, 0.7702, 0.7815
0.7851, 0.7736, 0.7868, 0.7752, 0.7964
0.8215, 0.7884, 0.8017, 0.7934, 0.8030
