33.2000, 2.9257
22.0000, 4.1473
28.2000, 5.7411
22.6000, 1.9596
24.4000, 4.7159
21.8000, 4.9558
25.2000, 8.5182
26.0000, 7.8486
23.0000, 1.0954
23.0000, 2.1909
20.6000, 1.6248
23.4000, 2.5768
24.2000, 3.6551
31.8000, 12.2213
22.0000, 1.2649
21.2000, 1.1662
21.4000, 2.4166
21.8000, 5.2688
21.6000, 1.3565
23.6000, 4.4091
50.0000, 0.0000
17.4000, 1.3565
