0.7679, 0.7599, 0.7758, 0.7540, 0.7614
0.8214, 0.8333, 0.8274, 0.8472, 0.8390
0.7837, 0.7679, 0.7738, 0.6984, 0.7535
0.7698, 0.7857, 0.7520, 0.7401, 0.7893
0.8194, 0.8651, 0.8413, 0.8175, 0.8588
