0.5144, 0.6561, 0.6429, 0.6433, 0.6523
0.7117, 0.7153, 0.7159, 0.6780, 0.7157
0.6705, 0.6681, 0.6717, 0.6738, 0.6451
0.6764, 0.6764, 0.7051, 0.6954, 0.6918
