0.7471, 0.7378, 0.7464, 0.7320, 0.7176
0.7960, 0.7781, 0.8300, 0.8069, 0.7896
0.7529, 0.7493, 0.7550, 0.7406, 0.7579
0.7960, 0.7983, 0.7695, 0.7666, 0.7752
0.8305, 0.7954, 0.7695, 0.8127, 0.8300
