0.7939, 0.7483, 0.7365, 0.7699, 0.7783
0.8666, 0.8361, 0.8057, 0.8173, 0.8376
0.7382, 0.7466, 0.7179, 0.7513, 0.7377
0.7753, 0.7838, 0.7247, 0.8020, 0.7547
0.8193, 0.8649, 0.7956, 0.8460, 0.8274
