42.0000, 6.1644
23.0000, 0.6325
27.8000, 2.9933
25.6000, 1.4967
23.6000, 1.3565
22.0000, 0.6325
27.0000, 3.0332
23.2000, 1.6000
31.0000, 1.5492
32.6000, 6.8293
24.2000, 1.1662
30.0000, 2.0000
32.2000, 4.6648
27.4000, 2.5768
27.0000, 1.7889
29.2000, 2.9257
26.8000, 3.1875
23.8000, 1.6000
27.2000, 2.7129
23.0000, 1.6733
29.8000, 16.7021
22.2000, 1.7205
