0.6026, 0.6813, 0.7040, 0.6698, 0.6172
0.7169, 0.6491, 0.6342, 0.6416, 0.7141
0.6592, 0.6956, 0.6815, 0.6758, 0.7105
0.6543, 0.7071, 0.7155, 0.6419, 0.7190
