0.6581, 0.6710, 0.6323, 0.6516, 0.6839
0.6581, 0.6903, 0.7290, 0.7806, 0.7742
0.6774, 0.6839, 0.7032, 0.6839, 0.7226
0.6645, 0.6903, 0.6452, 0.7613, 0.7419
0.7742, 0.6710, 0.7161, 0.7806, 0.7742
